"date","geography","geography code","Number of households: Number of households; measures: Value"
"2021","E00183609","E00183609",40
"2021","E00183610","E00183610",210
"2021","E00091558","E00091558",116
"2021","E00091559","E00091559",214
"2021","E00091573","E00091573",107
"2021","E00091575","E00091575",112
"2021","E00091560","E00091560",85
"2021","E00091563","E00091563",124
"2021","E00091571","E00091571",99
"2021","E00091576","E00091576",117
"2021","E00183541","E00183541",109
"2021","E00183542","E00183542",142
"2021","E00091564","E00091564",232
"2021","E00091565","E00091565",139
"2021","E00091567","E00091567",211
"2021","E00091562","E00091562",238
"2021","E00173808","E00173808",197
"2021","E00173809","E00173809",118
"2021","E00173810","E00173810",175
"2021","E00091652","E00091652",120
"2021","E00091653","E00091653",152
"2021","E00091654","E00091654",138
"2021","E00091655","E00091655",129
"2021","E00091668","E00091668",115
"2021","E00091649","E00091649",128
"2021","E00091662","E00091662",121
"2021","E00091663","E00091663",116
"2021","E00091664","E00091664",111
"2021","E00091669","E00091669",120
"2021","E00091651","E00091651",121
"2021","E00091656","E00091656",122
"2021","E00091657","E00091657",145
"2021","E00091659","E00091659",164
"2021","E00091660","E00091660",120
"2021","E00183548","E00183548",94
"2021","E00183549","E00183549",160
"2021","E00183550","E00183550",108
"2021","E00183551","E00183551",147
"2021","E00091648","E00091648",125
"2021","E00091650","E00091650",146
"2021","E00091665","E00091665",130
"2021","E00091666","E00091666",107
"2021","E00183552","E00183552",232
"2021","E00183553","E00183553",101
"2021","E00183554","E00183554",75
"2021","E00091481","E00091481",131
"2021","E00091483","E00091483",131
"2021","E00091484","E00091484",126
"2021","E00091488","E00091488",129
"2021","E00091491","E00091491",141
"2021","E00091478","E00091478",220
"2021","E00091487","E00091487",131
"2021","E00091490","E00091490",144
"2021","E00091492","E00091492",180
"2021","E00091477","E00091477",209
"2021","E00091480","E00091480",139
"2021","E00091493","E00091493",119
"2021","E00091494","E00091494",180
"2021","E00091495","E00091495",134
"2021","E00091482","E00091482",165
"2021","E00091485","E00091485",155
"2021","E00091486","E00091486",128
"2021","E00091489","E00091489",124
"2021","E00091496","E00091496",131
"2021","E00183533","E00183533",83
"2021","E00183534","E00183534",131
"2021","E00183535","E00183535",224
"2021","E00183536","E00183536",63
"2021","E00183537","E00183537",144
"2021","E00091448","E00091448",73
"2021","E00091451","E00091451",66
"2021","E00091452","E00091452",116
"2021","E00091453","E00091453",126
"2021","E00091456","E00091456",114
"2021","E00091457","E00091457",128
"2021","E00091447","E00091447",166
"2021","E00091449","E00091449",134
"2021","E00091450","E00091450",152
"2021","E00091454","E00091454",84
"2021","E00091455","E00091455",93
"2021","E00091458","E00091458",56
"2021","E00091578","E00091578",112
"2021","E00091579","E00091579",110
"2021","E00091580","E00091580",134
"2021","E00091581","E00091581",109
"2021","E00091582","E00091582",133
"2021","E00091583","E00091583",122
"2021","E00091584","E00091584",111
"2021","E00091585","E00091585",136
"2021","E00091586","E00091586",127
"2021","E00091587","E00091587",112
"2021","E00091588","E00091588",152
"2021","E00091468","E00091468",131
"2021","E00091470","E00091470",177
"2021","E00091473","E00091473",121
"2021","E00091474","E00091474",138
"2021","E00091475","E00091475",151
"2021","E00091469","E00091469",165
"2021","E00091476","E00091476",127
"2021","E00173824","E00173824",131
"2021","E00173826","E00173826",129
"2021","E00183531","E00183531",109
"2021","E00183532","E00183532",149
"2021","E00091818","E00091818",146
"2021","E00091819","E00091819",129
"2021","E00091822","E00091822",131
"2021","E00091826","E00091826",125
"2021","E00091828","E00091828",111
"2021","E00091823","E00091823",118
"2021","E00091824","E00091824",115
"2021","E00091825","E00091825",124
"2021","E00091827","E00091827",128
"2021","E00183564","E00183564",237
"2021","E00183565","E00183565",69
"2021","E00091820","E00091820",145
"2021","E00091829","E00091829",153
"2021","E00091830","E00091830",132
"2021","E00091831","E00091831",127
"2021","E00091832","E00091832",125
"2021","E00091833","E00091833",145
"2021","E00091834","E00091834",233
"2021","E00091835","E00091835",107
"2021","E00091836","E00091836",110
"2021","E00091837","E00091837",112
"2021","E00091412","E00091412",144
"2021","E00091413","E00091413",113
"2021","E00091414","E00091414",156
"2021","E00173794","E00173794",56
"2021","E00173795","E00173795",102
"2021","E00091418","E00091418",132
"2021","E00091420","E00091420",154
"2021","E00091422","E00091422",131
"2021","E00091423","E00091423",53
"2021","E00091426","E00091426",151
"2021","E00091427","E00091427",64
"2021","E00091416","E00091416",137
"2021","E00091417","E00091417",205
"2021","E00091419","E00091419",89
"2021","E00091421","E00091421",113
"2021","E00091424","E00091424",130
"2021","E00091425","E00091425",153
"2021","E00091501","E00091501",132
"2021","E00091504","E00091504",116
"2021","E00091505","E00091505",124
"2021","E00091506","E00091506",195
"2021","E00091507","E00091507",161
"2021","E00091497","E00091497",181
"2021","E00091498","E00091498",132
"2021","E00091499","E00091499",127
"2021","E00091500","E00091500",127
"2021","E00091509","E00091509",122
"2021","E00091592","E00091592",111
"2021","E00091593","E00091593",110
"2021","E00091595","E00091595",130
"2021","E00091597","E00091597",123
"2021","E00183543","E00183543",198
"2021","E00183544","E00183544",64
"2021","E00183545","E00183545",236
"2021","E00183546","E00183546",50
"2021","E00183547","E00183547",64
"2021","E00091589","E00091589",151
"2021","E00091590","E00091590",124
"2021","E00091591","E00091591",161
"2021","E00091596","E00091596",129
"2021","E00091598","E00091598",124
"2021","E00091502","E00091502",142
"2021","E00091503","E00091503",123
"2021","E00091510","E00091510",172
"2021","E00183620","E00183620",157
"2021","E00183622","E00183622",70
"2021","E00183613","E00183613",143
"2021","E00183614","E00183614",83
"2021","E00183616","E00183616",136
"2021","E00183617","E00183617",42
"2021","E00183618","E00183618",173
"2021","E00183619","E00183619",65
"2021","E00173812","E00173812",165
"2021","E00173813","E00173813",145
"2021","E00173821","E00173821",136
"2021","E00183615","E00183615",93
"2021","E00183621","E00183621",91
"2021","E00091749","E00091749",168
"2021","E00091759","E00091759",160
"2021","E00091763","E00091763",139
"2021","E00091765","E00091765",175
"2021","E00183557","E00183557",124
"2021","E00183558","E00183558",130
"2021","E00183559","E00183559",169
"2021","E00183560","E00183560",90
"2021","E00091755","E00091755",128
"2021","E00091760","E00091760",119
"2021","E00091764","E00091764",140
"2021","E00091766","E00091766",131
"2021","E00091767","E00091767",119
"2021","E00091750","E00091750",120
"2021","E00091751","E00091751",124
"2021","E00091752","E00091752",124
"2021","E00091753","E00091753",134
"2021","E00091754","E00091754",123
"2021","E00091756","E00091756",123
"2021","E00091757","E00091757",139
"2021","E00091758","E00091758",121
"2021","E00091761","E00091761",155
"2021","E00091684","E00091684",123
"2021","E00091686","E00091686",92
"2021","E00091688","E00091688",125
"2021","E00091691","E00091691",152
"2021","E00091697","E00091697",166
"2021","E00091690","E00091690",125
"2021","E00091693","E00091693",113
"2021","E00091695","E00091695",140
"2021","E00091696","E00091696",139
"2021","E00091679","E00091679",140
"2021","E00091692","E00091692",131
"2021","E00091694","E00091694",137
"2021","E00091698","E00091698",136
"2021","E00091699","E00091699",148
"2021","E00091683","E00091683",132
"2021","E00091685","E00091685",156
"2021","E00091689","E00091689",134
"2021","E00091700","E00091700",133
"2021","E00091680","E00091680",174
"2021","E00091681","E00091681",116
"2021","E00091682","E00091682",123
"2021","E00091687","E00091687",104
"2021","E00091730","E00091730",138
"2021","E00091733","E00091733",105
"2021","E00091734","E00091734",118
"2021","E00091735","E00091735",127
"2021","E00091736","E00091736",95
"2021","E00091725","E00091725",123
"2021","E00091737","E00091737",108
"2021","E00091738","E00091738",122
"2021","E00091740","E00091740",133
"2021","E00091742","E00091742",141
"2021","E00091722","E00091722",121
"2021","E00091741","E00091741",131
"2021","E00091744","E00091744",128
"2021","E00091746","E00091746",118
"2021","E00091727","E00091727",128
"2021","E00091739","E00091739",158
"2021","E00091743","E00091743",160
"2021","E00091745","E00091745",146
"2021","E00091747","E00091747",136
"2021","E00091723","E00091723",117
"2021","E00091726","E00091726",127
"2021","E00091728","E00091728",134
"2021","E00091729","E00091729",148
"2021","E00091731","E00091731",207
"2021","E00091720","E00091720",130
"2021","E00091721","E00091721",121
"2021","E00091724","E00091724",120
"2021","E00091732","E00091732",132
"2021","E00173819","E00173819",113
"2021","E00173820","E00173820",99
"2021","E00173816","E00173816",115
"2021","E00173817","E00173817",111
"2021","E00173822","E00173822",217
"2021","E00183623","E00183623",61
"2021","E00183624","E00183624",207
"2021","E00091701","E00091701",128
"2021","E00091705","E00091705",129
"2021","E00091710","E00091710",142
"2021","E00091711","E00091711",128
"2021","E00091718","E00091718",117
"2021","E00091702","E00091702",134
"2021","E00091706","E00091706",116
"2021","E00091708","E00091708",141
"2021","E00091709","E00091709",160
"2021","E00091716","E00091716",125
"2021","E00091707","E00091707",189
"2021","E00091713","E00091713",119
"2021","E00091715","E00091715",147
"2021","E00091717","E00091717",149
"2021","E00091703","E00091703",180
"2021","E00091704","E00091704",140
"2021","E00091712","E00091712",110
"2021","E00091714","E00091714",145
"2021","E00092321","E00092321",194
"2021","E00092324","E00092324",150
"2021","E00092328","E00092328",162
"2021","E00092329","E00092329",148
"2021","E00170789","E00170789",130
"2021","E00170790","E00170790",138
"2021","E00092313","E00092313",118
"2021","E00092316","E00092316",143
"2021","E00092317","E00092317",129
"2021","E00092318","E00092318",147
"2021","E00092314","E00092314",159
"2021","E00092315","E00092315",142
"2021","E00092319","E00092319",161
"2021","E00092320","E00092320",160
"2021","E00092322","E00092322",156
"2021","E00092323","E00092323",182
"2021","E00092326","E00092326",138
"2021","E00092327","E00092327",172
"2021","E00092330","E00092330",148
"2021","E00092331","E00092331",126
"2021","E00091981","E00091981",116
"2021","E00091987","E00091987",68
"2021","E00091992","E00091992",127
"2021","E00091994","E00091994",162
"2021","E00092000","E00092000",191
"2021","E00091980","E00091980",178
"2021","E00091982","E00091982",141
"2021","E00091983","E00091983",125
"2021","E00091986","E00091986",129
"2021","E00091989","E00091989",127
"2021","E00091977","E00091977",126
"2021","E00091978","E00091978",130
"2021","E00091988","E00091988",110
"2021","E00091991","E00091991",146
"2021","E00091995","E00091995",183
"2021","E00091979","E00091979",131
"2021","E00091984","E00091984",182
"2021","E00091985","E00091985",192
"2021","E00091990","E00091990",217
"2021","E00091993","E00091993",135
"2021","E00091996","E00091996",153
"2021","E00091997","E00091997",161
"2021","E00091998","E00091998",165
"2021","E00091999","E00091999",130
"2021","E00092218","E00092218",145
"2021","E00092219","E00092219",134
"2021","E00092221","E00092221",165
"2021","E00092225","E00092225",137
"2021","E00092220","E00092220",181
"2021","E00092222","E00092222",152
"2021","E00092223","E00092223",130
"2021","E00092224","E00092224",123
"2021","E00187744","E00187744",189
"2021","E00187752","E00187752",122
"2021","E00187818","E00187818",72
"2021","E00187819","E00187819",80
"2021","E00187828","E00187828",161
"2021","E00170798","E00170798",173
"2021","E00187693","E00187693",189
"2021","E00187745","E00187745",94
"2021","E00187804","E00187804",66
"2021","E00092129","E00092129",135
"2021","E00092130","E00092130",139
"2021","E00187716","E00187716",110
"2021","E00187788","E00187788",167
"2021","E00092131","E00092131",183
"2021","E00170797","E00170797",125
"2021","E00187651","E00187651",117
"2021","E00187737","E00187737",111
"2021","E00092294","E00092294",93
"2021","E00092303","E00092303",150
"2021","E00092304","E00092304",190
"2021","E00187728","E00187728",176
"2021","E00187765","E00187765",89
"2021","E00092293","E00092293",96
"2021","E00092296","E00092296",125
"2021","E00092297","E00092297",134
"2021","E00092298","E00092298",142
"2021","E00187671","E00187671",103
"2021","E00187794","E00187794",134
"2021","E00187800","E00187800",162
"2021","E00187846","E00187846",86
"2021","E00092288","E00092288",116
"2021","E00092289","E00092289",120
"2021","E00092290","E00092290",139
"2021","E00092301","E00092301",151
"2021","E00092291","E00092291",161
"2021","E00092299","E00092299",135
"2021","E00092300","E00092300",140
"2021","E00092302","E00092302",144
"2021","E00092085","E00092085",138
"2021","E00092098","E00092098",154
"2021","E00092099","E00092099",141
"2021","E00092108","E00092108",193
"2021","E00092087","E00092087",130
"2021","E00092089","E00092089",139
"2021","E00092090","E00092090",141
"2021","E00092092","E00092092",131
"2021","E00092093","E00092093",142
"2021","E00092097","E00092097",223
"2021","E00092102","E00092102",95
"2021","E00092107","E00092107",127
"2021","E00092109","E00092109",145
"2021","E00092086","E00092086",167
"2021","E00092091","E00092091",111
"2021","E00092094","E00092094",169
"2021","E00092095","E00092095",135
"2021","E00092100","E00092100",168
"2021","E00092103","E00092103",133
"2021","E00092083","E00092083",130
"2021","E00092084","E00092084",146
"2021","E00092088","E00092088",132
"2021","E00092096","E00092096",136
"2021","E00092101","E00092101",116
"2021","E00092105","E00092105",102
"2021","E00092106","E00092106",88
"2021","E00170823","E00170823",115
"2021","E00170826","E00170826",127
"2021","E00170824","E00170824",116
"2021","E00170825","E00170825",153
"2021","E00170827","E00170827",212
"2021","E00170830","E00170830",165
"2021","E00170831","E00170831",170
"2021","E00092159","E00092159",121
"2021","E00092163","E00092163",126
"2021","E00092166","E00092166",212
"2021","E00092167","E00092167",126
"2021","E00092160","E00092160",127
"2021","E00092162","E00092162",144
"2021","E00092164","E00092164",133
"2021","E00092170","E00092170",134
"2021","E00092171","E00092171",119
"2021","E00092161","E00092161",156
"2021","E00092165","E00092165",143
"2021","E00092168","E00092168",127
"2021","E00092169","E00092169",130
"2021","E00092172","E00092172",128
"2021","E00092280","E00092280",135
"2021","E00092281","E00092281",138
